 ,Label,lumMean,lumSD,area,maxPower,maxFreq,propPower,sumPower,meanPower,powerSD,lwMean,lwSD,mwMean,mwSD,swMean,swSD,uvMean,uvSD,dblMean,dblSD
26,608321_ventral_b1,0.396061968,0.059164232,33123,0.011655690,31.999999932,0.139752310,0.083402485,0.004906029,0.003671793,0.401043279,0.064020201,0.401537199,0.061301462,0.343628036,0.045716873,0.420845675,0.056518374,0.396061968,0.059164232
27,608321_ventral_b2,0.428030633,0.039032900,34969,0.004801154,63.999999831,0.086664241,0.055399487,0.003258793,0.001359984,0.441360577,0.043999785,0.437048206,0.042046017,0.351592835,0.031629828,0.395920298,0.040158103,0.428030633,0.039032900
28,608321_ventral_b3,0.352508448,0.031502217,35156,0.004231449,45.254833888,0.101470618,0.041701221,0.002453013,0.001142036,0.353814943,0.034536647,0.357987234,0.034639629,0.312297268,0.027807170,0.400811284,0.034807921,0.352508448,0.031502217
29,608321_ventral_t1,0.055423690,0.008946288,110874,0.001147496,31.999999932,0.075837878,0.015130912,0.000890054,0.000198583,0.049985082,0.010937154,0.057427152,0.010013055,0.069034365,0.009795383,0.070027554,0.009679441,0.055423690,0.008946288
30,608323_crown_c1,0.083783370,0.024403313,69761,0.004553380,90.509667729,0.092448739,0.049253026,0.002897237,0.000789075,0.069584023,0.019429207,0.087907308,0.025930537,0.102337808,0.033483649,0.173106145,0.037716178,0.083783370,0.024403313
31,608323_dorsal_d1,0.072918191,0.010537112,34225,0.001498146,2.828427124,0.110192503,0.013595715,0.000799748,0.000421636,0.066024433,0.010184455,0.075025537,0.012307981,0.087761850,0.016077283,0.100979740,0.010733594,0.072918191,0.010537112
32,608323_dorsal_d2,0.081334793,0.009568855,33489,0.001476137,2.000000000,0.119905195,0.012310864,0.000724168,0.000397487,0.071735141,0.009187575,0.083675667,0.011639538,0.099354644,0.016740360,0.120108972,0.009717824,0.081334793,0.009568855
33,608323_dorsal_d3,0.078761242,0.010899327,33672,0.001610660,2.000000000,0.122777690,0.013118506,0.000771677,0.000467637,0.071542451,0.010868834,0.081122794,0.012795156,0.092965368,0.016636787,0.114260862,0.010480762,0.078761242,0.010899327
34,608323_side_w1,0.411293448,0.107036026,51542,0.019994033,45.254833888,0.112185200,0.178223445,0.010483732,0.006380710,0.423919349,0.114217975,0.417540878,0.110511574,0.346384244,0.080471898,0.389777785,0.074643910,0.411293448,0.107036026
35,608323_side_o1,0.101350727,0.020840791,2444,0.007081810,7.999999992,0.105055366,0.067410261,0.003965309,0.001934233,0.106456200,0.024661687,0.102821919,0.022177609,0.097041786,0.014985053,0.108186599,0.012165199,0.101350727,0.020840791
36,608323_ventral_b1,0.496396936,0.036616945,33672,0.004967740,45.254833888,0.103901409,0.047812053,0.002812474,0.001269193,0.520683388,0.038273802,0.505152431,0.040096554,0.394614891,0.034150861,0.430251260,0.045502680,0.496396936,0.036616945
37,608323_ventral_b2,0.424478795,0.048340178,32400,0.006937719,15.999999975,0.107449154,0.064567456,0.003798086,0.001751844,0.440215786,0.050901295,0.431457804,0.050626316,0.349850056,0.042575115,0.408821228,0.050960487,0.424478795,0.048340178
38,608323_ventral_b3,0.357432891,0.035819306,33306,0.004483328,7.999999992,0.093319581,0.048042732,0.002826043,0.001538575,0.363908933,0.037275800,0.362676965,0.039183485,0.311077274,0.033261884,0.359366688,0.035383654,0.357432891,0.035819306
39,608323_ventral_t1,0.054341835,0.011775220,156944,0.008097452,127.999999595,0.135475736,0.059770497,0.003515912,0.002629778,0.048196804,0.014013733,0.056164919,0.012645432,0.069944578,0.011062819,0.068525528,0.011539328,0.054341835,0.011775220
