 ,Label,lumMean,lumSD,area,maxPower,maxFreq,propPower,sumPower,meanPower,powerSD,lwMean,lwSD,mwMean,mwSD,swMean,swSD,uvMean,uvSD,dblMean,dblSD
22,606622_dorsal_d1,0.049524064,0.007601419,34225,0.000939042,31.999999932,0.102522271,0.009159392,0.000538788,0.000274440,0.045120380,0.008778264,0.051076135,0.008843683,0.064169733,0.009370149,0.064418757,0.010654751,0.049524064,0.007601419
23,606622_dorsal_d2,0.045997139,0.007995269,34410,0.000962177,2.000000000,0.106009065,0.009076370,0.000533904,0.000283647,0.040831660,0.008368076,0.047559349,0.009241112,0.062164550,0.010749864,0.061611136,0.011419269,0.045997139,0.007995269
24,606622_dorsal_d3,0.048900114,0.009391340,33855,0.001409030,2.000000000,0.141803848,0.009936471,0.000584498,0.000415564,0.043929529,0.009750802,0.050506921,0.010780193,0.064508161,0.011094516,0.067133578,0.012622833,0.048900114,0.009391340
25,606622_side_w1,0.436045519,0.107483793,75599,0.023967416,63.999999831,0.129936956,0.184454189,0.010850246,0.007334758,0.449743981,0.115507902,0.446047120,0.111058264,0.355512799,0.075549615,0.394650455,0.071446156,0.436045519,0.107483793
26,606622_side_o1,0.069103122,0.013569863,8961,0.008312671,15.999999975,0.101882511,0.081590758,0.004799456,0.002427485,0.066095279,0.016100800,0.071037404,0.014274673,0.079054584,0.010603576,0.087414921,0.012965043,0.069103122,0.013569863
27,606622_ventral_b1,0.398386778,0.039173101,32761,0.006017265,22.627416956,0.119155349,0.050499326,0.002970549,0.001744857,0.406233362,0.042331448,0.401203676,0.041158997,0.347619059,0.035355062,0.417601787,0.045005847,0.398386778,0.039173101
28,606622_ventral_b2,0.453441650,0.036196491,32942,0.004835926,15.999999975,0.099135845,0.048780805,0.002869459,0.001126263,0.467478812,0.040455715,0.457682945,0.039578359,0.381227470,0.031893894,0.451571178,0.040070934,0.453441650,0.036196491
29,606622_ventral_b3,0.324137253,0.036805880,32400,0.004783435,63.999999831,0.097998628,0.048811249,0.002871250,0.001232625,0.322505690,0.039377793,0.325827145,0.038885275,0.300696244,0.032658459,0.394850512,0.031862610,0.324137253,0.036805880
30,606622_ventral_t1,0.049694222,0.009113036,91704,0.001903090,90.509667729,0.083786036,0.022713688,0.001336099,0.000412075,0.044439056,0.009890879,0.050973169,0.010151072,0.066229454,0.011377093,0.058865923,0.010306475,0.049694222,0.009113036
31,606633_crown_c1,0.065806154,0.025154475,96425,0.003390704,127.999999595,0.076812466,0.044142630,0.002596625,0.000616278,0.054128732,0.022765024,0.068945475,0.026832826,0.083847306,0.028792310,0.134914677,0.039659040,0.065806154,0.025154475
32,606633_dorsal_d1,0.050512630,0.010142322,32942,0.001284092,2.000000000,0.102194287,0.012565205,0.000739130,0.000442009,0.045436066,0.009065468,0.052142789,0.011237868,0.065958645,0.013337272,0.067122081,0.015206722,0.050512630,0.010142322
33,606633_dorsal_d2,0.063349977,0.013083299,32942,0.001744855,2.000000000,0.100926505,0.017288373,0.001016963,0.000540961,0.057799275,0.011752729,0.065222659,0.014308488,0.078092155,0.016118679,0.091857334,0.018912884,0.063349977,0.013083299
34,606633_dorsal_d3,0.062820238,0.012530515,32580,0.001713500,2.000000000,0.110652622,0.015485403,0.000910906,0.000486340,0.057333747,0.011389604,0.064626003,0.013686763,0.077724419,0.016242735,0.090905492,0.017491374,0.062820238,0.012530515
35,606633_side_w1,0.423342740,0.125053333,62597,0.026320813,63.999999831,0.127650703,0.206194031,0.012129061,0.007465656,0.433054892,0.131718758,0.427469253,0.128241630,0.363512488,0.094513357,0.422425557,0.089527921,0.423342740,0.125053333
36,606633_side_o1,0.073561843,0.019191481,4256,0.006642074,15.999999975,0.100552478,0.066055797,0.003885635,0.001854542,0.071698860,0.022170438,0.074788826,0.019728178,0.083500488,0.014238265,0.087428626,0.012255199,0.073561843,0.019191481
37,606633_ventral_b1,0.415234115,0.039071914,33125,0.009010425,31.999999932,0.099073059,0.090947275,0.005349840,0.001949572,0.431946509,0.042206862,0.421302130,0.041273729,0.341325547,0.033972722,0.400374869,0.043615424,0.415234115,0.039071914
38,606633_ventral_b2,0.389373516,0.036870717,33672,0.005071653,22.627416956,0.091865064,0.055207632,0.003247508,0.001185378,0.413202468,0.040842324,0.398005928,0.039193967,0.303420056,0.037084498,0.321626143,0.050647778,0.389373516,0.036870717
39,606633_ventral_b3,0.355709831,0.058962868,32400,0.009808411,45.254833888,0.124928377,0.078512276,0.004618369,0.002723129,0.360751542,0.063345166,0.359947017,0.060714189,0.311555343,0.045198492,0.376651690,0.055273580,0.355709831,0.058962868
40,606633_ventral_t1,0.051552750,0.009351612,158341,0.004639322,90.509667729,0.124351010,0.037308276,0.002194604,0.001481548,0.047081191,0.011298103,0.053178413,0.010079548,0.065464366,0.008946516,0.061876785,0.009629530,0.051552750,0.009351612
41,606634_crown_c1,0.062795350,0.026931698,91023,0.002965483,45.254833888,0.077122989,0.038451354,0.002261844,0.000775161,0.052578528,0.027111183,0.066461442,0.028117657,0.077404671,0.028148865,0.121799951,0.033485450,0.062795350,0.026931698
42,606634_dorsal_d1,0.062075638,0.013614293,33489,0.001726576,2.000000000,0.106449928,0.016219607,0.000954095,0.000513585,0.055360839,0.011186031,0.063447643,0.014959684,0.080477907,0.018824224,0.086344269,0.017810868,0.062075638,0.013614293
43,606634_dorsal_d2,0.063388026,0.012319829,33856,0.001714857,2.000000000,0.109954420,0.015596072,0.000917416,0.000475418,0.057233949,0.010585731,0.064905268,0.013660784,0.080301367,0.016721998,0.086019470,0.014281583,0.063388026,0.012319829
44,606634_dorsal_d3,0.068858706,0.013799503,34040,0.002093854,2.000000000,0.123960090,0.016891359,0.000993609,0.000471028,0.061824207,0.011223622,0.070389769,0.015358112,0.086821411,0.018961534,0.095094203,0.013852663,0.068858706,0.013799503
45,606634_side_w1,0.421062680,0.100499301,72356,0.020453686,63.999999831,0.112589624,0.181665815,0.010686224,0.005877102,0.427821374,0.104933417,0.424336509,0.103411900,0.367233267,0.082771122,0.443217686,0.092584618,0.421062680,0.100499301
46,606634_side_o1,0.078378003,0.018661300,7180,0.005006101,15.999999975,0.104869030,0.047736694,0.002808041,0.001152626,0.075843374,0.018832235,0.079774324,0.020018556,0.088698489,0.019217448,0.099995422,0.020228391,0.078378003,0.018661300
47,606634_ventral_b1,0.441192680,0.037512445,32580,0.005134312,31.999999932,0.097069986,0.052892892,0.003111347,0.001688812,0.458973278,0.042435373,0.448901154,0.041109820,0.358561423,0.030647249,0.405189248,0.042964755,0.441192680,0.037512445
48,606634_ventral_b2,0.395627889,0.040618083,31329,0.005152518,31.999999932,0.097065852,0.053082702,0.003122512,0.001363299,0.409371601,0.043948535,0.402916829,0.043741635,0.326727397,0.034340634,0.368239804,0.037551097,0.395627889,0.040618083
49,606634_ventral_b3,0.358452755,0.035926859,32220,0.004261471,2.000000000,0.092291211,0.046174180,0.002716128,0.001315670,0.367184655,0.038378947,0.364529216,0.039366487,0.306270532,0.031609041,0.334657154,0.041000949,0.358452755,0.035926859
