 ,Label,lumMean,lumSD,area,maxPower,maxFreq,propPower,sumPower,meanPower,powerSD,lwMean,lwSD,mwMean,mwSD,swMean,swSD,uvMean,uvSD,dblMean,dblSD
54,608347_dorsal_d3,0.085,0.018,32039,0.003,2.000,0.212,0.015,8.675E-4,8.286E-4,0.076,0.015,0.087,0.021,0.101,0.024,0.127,0.014,0.085,0.018
55,608347_side_w1,0.431,0.109,74721,0.023,64.000,0.121,0.186,0.011,0.006,0.440,0.115,0.436,0.112,0.367,0.083,0.433,0.103,0.431,0.109
56,608347_side_o1,0.070,0.011,22124,0.003,64.000,0.100,0.035,0.002,7.160E-4,0.066,0.012,0.072,0.013,0.083,0.012,0.092,0.010,0.070,0.011
57,608347_ventral_b1,0.473,0.043,34225,0.005,64.000,0.091,0.054,0.003,9.597E-4,0.495,0.047,0.481,0.047,0.378,0.035,0.410,0.030,0.473,0.043
58,608347_ventral_b2,0.381,0.037,33306,0.005,45.255,0.105,0.052,0.003,0.001,0.380,0.038,0.384,0.040,0.343,0.034,0.442,0.024,0.381,0.037
59,608347_ventral_b3,0.435,0.048,34782,0.007,16.000,0.105,0.067,0.004,0.002,0.442,0.051,0.439,0.050,0.374,0.041,0.459,0.051,0.435,0.048
60,608347_ventral_t1,0.050,0.005,126733,0.005,128.000,0.174,0.029,0.002,0.002,0.044,0.006,0.051,0.007,0.067,0.009,0.060,0.006,0.050,0.005
61,608348_crown_c1,0.058,0.019,112709,0.002,16.000,0.076,0.027,0.002,4.323E-4,0.047,0.016,0.062,0.021,0.073,0.022,0.113,0.032,0.058,0.019
62,608348_side_w1,0.366,0.068,29430,0.012,45.255,0.092,0.132,0.008,0.004,0.368,0.068,0.370,0.072,0.321,0.057,0.401,0.083,0.366,0.068
63,608348_side_o1,0.087,0.010,12824,0.005,22.627,0.114,0.041,0.002,0.001,0.088,0.011,0.089,0.011,0.091,0.009,0.100,0.009,0.087,0.010
64,608348_ventral_b1,0.431,0.037,33306,0.005,64.000,0.100,0.046,0.003,0.001,0.473,0.039,0.444,0.040,0.302,0.037,0.263,0.047,0.431,0.037
65,608348_ventral_b2,0.388,0.041,33306,0.006,16.000,0.116,0.053,0.003,0.002,0.402,0.044,0.397,0.045,0.319,0.037,0.362,0.042,0.388,0.041
66,608348_ventral_b3,0.450,0.037,31152,0.004,11.314,0.086,0.052,0.003,0.001,0.471,0.041,0.458,0.041,0.360,0.034,0.405,0.047,0.450,0.037
67,608348_ventral_t1,0.049,0.006,76452,8.147E-4,2.000,0.103,0.008,4.632E-4,2.133E-4,0.043,0.007,0.050,0.008,0.065,0.009,0.056,0.007,0.049,0.006
68,608350_crown_c1,0.082,0.026,75622,0.003,11.314,0.095,0.035,0.002,9.769E-4,0.066,0.025,0.086,0.027,0.102,0.026,0.169,0.053,0.082,0.026
69,608350_dorsal_d1,0.082,0.019,34225,0.003,2.000,0.190,0.018,0.001,8.757E-4,0.073,0.015,0.085,0.021,0.097,0.026,0.125,0.016,0.082,0.019
70,608350_dorsal_d2,0.081,0.018,35343,0.003,2.000,0.173,0.017,9.861E-4,6.990E-4,0.072,0.014,0.085,0.021,0.098,0.027,0.122,0.017,0.081,0.018
71,608350_dorsal_d3,0.079,0.019,32761,0.004,2.000,0.227,0.016,9.333E-4,8.942E-4,0.071,0.014,0.082,0.021,0.093,0.027,0.117,0.015,0.079,0.019
72,608350_side_w1,0.486,0.097,60439,0.022,90.510,0.110,0.197,0.012,0.006,0.501,0.104,0.490,0.100,0.405,0.074,0.460,0.106,0.486,0.097
73,608350_side_o1,0.076,0.012,15907,0.010,45.255,0.121,0.080,0.005,0.003,0.070,0.012,0.077,0.014,0.089,0.015,0.101,0.014,0.076,0.012
74,608350_ventral_b1,0.420,0.026,32761,0.004,32.000,0.104,0.035,0.002,0.001,0.439,0.029,0.428,0.029,0.341,0.028,0.357,0.032,0.420,0.026
75,608350_ventral_b2,0.329,0.042,37249,0.006,22.627,0.114,0.055,0.003,0.002,0.331,0.046,0.333,0.044,0.294,0.034,0.358,0.042,0.329,0.042
76,608350_ventral_b3,0.401,0.031,32761,0.005,32.000,0.109,0.043,0.003,0.001,0.417,0.031,0.408,0.033,0.331,0.035,0.369,0.060,0.401,0.031
77,608350_ventral_t1,0.049,0.005,129242,6.466E-4,5.657,0.081,0.008,4.707E-4,1.230E-4,0.044,0.006,0.051,0.007,0.066,0.009,0.060,0.006,0.049,0.005
