ID lon lat PPT_br Rad_br RH_br Tave_br Tmax_br Tmin_br ndvi_M srtm
612884 -84.00542 34.76412 138.695750537731 191.344063306621 63.486750174984 20.7577769342448 27.8604261019633 13.0524769395667 9188 830
612886 -84.00542 34.76412 138.695750537731 191.344063306621 63.486750174984 20.7577769342448 27.8604261019633 13.0524769395667 9188 830
612889 -84.00799 34.76163 138.954026231715 190.974479091913 63.4919725964631 20.7932037981381 27.8948085167915 13.0899928192356 9188 830
612890 -84.00542 34.76412 138.695750537731 191.344063306621 63.486750174984 20.7577769342448 27.8604261019633 13.0524769395667 9188 830
612897 -82.13095 36.16526 125.923633455462 184.427046832055 66.1937145469245 18.8570776748505 25.2263709714568 11.9678748802351 9625 1217
612898 -82.13095 36.16526 125.923633455462 184.427046832055 66.1937145469245 18.8570776748505 25.2263709714568 11.9678748802351 9625 1217
612907 -82.33957 36.13795 114.922655556941 173.985034677004 62.5221624102072 20.0889050424863 27.1934212724251 12.3855681155321 8766 863
612911 -82.13095 36.16526 125.923633455462 184.427046832055 66.1937145469245 18.8570776748505 25.2263709714568 11.9678748802351 9625 1217
612912 -82.12236 36.17533 125.025943105404 181.09628510243 65.5068183036056 19.0926494424201 25.6046879665003 12.0401689483985 9833 1116
612914 -82.13095 36.16526 125.923633455462 184.427046832055 66.1937145469245 18.8570776748505 25.2263709714568 11.9678748802351 9625 1217
612915 -82.13095 36.16526 125.923633455462 184.427046832055 66.1937145469245 18.8570776748505 25.2263709714568 11.9678748802351 9625 1217
612916 -82.12236 36.17533 125.025943105404 181.09628510243 65.5068183036056 19.0926494424201 25.6046879665003 12.0401689483985 9833 1116
612917 -82.12236 36.17533 125.025943105404 181.09628510243 65.5068183036056 19.0926494424201 25.6046879665003 12.0401689483985 9833 1116
612918 -82.27038 36.14038 119.480847070644 180.12036074935 65.237620013427 19.4185971024739 26.0285573402031 12.2504646026986 9316 1139
612928 -82.33957 36.13795 114.922655556941 173.985034677004 62.5221624102072 20.0889050424863 27.1934212724251 12.3855681155321 8766 863
612930 -82.35464 36.1379 115.978943081413 173.485588706077 62.2554631871246 20.4770767078078 27.6657022013155 12.7016065633479 8747 736
612931 -82.33957 36.13795 114.922655556941 173.985034677004 62.5221624102072 20.0889050424863 27.1934212724251 12.3855681155321 8766 863
612932 -82.33957 36.13795 114.922655556941 173.985034677004 62.5221624102072 20.0889050424863 27.1934212724251 12.3855681155321 8766 863
612933 -82.33957 36.13795 114.922655556941 173.985034677004 62.5221624102072 20.0889050424863 27.1934212724251 12.3855681155321 8766 863
612939 -82.12236 36.17533 125.025943105404 181.09628510243 65.5068183036056 19.0926494424201 25.6046879665003 12.0401689483985 9833 1116
612941 -82.33957 36.13795 114.922655556941 173.985034677004 62.5221624102072 20.0889050424863 27.1934212724251 12.3855681155321 8766 863
613585 -88.92817 46.37789 91.6406099450669 186.146983442257 58.9392198573487 17.3629598049654 25.3347204665698 8.94513810617022 8462 488
613586 -88.92817 46.37789 91.6406099450669 186.146983442257 58.9392198573487 17.3629598049654 25.3347204665698 8.94513810617022 8462 488
613591 -88.91342 46.29309 94.3896536729794 184.862303656361 59.6363762789632 17.4277934337949 25.2231181166549 9.09220833016879 8377 504
613592 -88.95323 46.35417 92.7679838445519 185.939382915035 59.4301496850643 17.3789292474066 25.2677182159231 9.06906868974785 8672 505
613593 -88.95323 46.35417 92.7679838445519 185.939382915035 59.4301496850643 17.3789292474066 25.2677182159231 9.06906868974785 8672 505
613594 -88.94563 46.36552 92.3493003382598 186.330683953352 59.2732331915098 17.3698492127715 25.293362876525 9.01618368067066 8713 514
613597 -88.95335 46.35368 92.7845081690168 185.918476968225 59.4351453605938 17.3793212489018 25.2665769359975 9.07138598504355 8672 505
613598 -88.91712 46.37799 91.528814199787 186.005774932915 58.8670156026778 17.3665189676035 25.3405392123579 8.93907936175552 9022 489
613606 -89.06899 45.90355 95.8053588984743 179.627701502167 59.8453060797771 17.4939083529094 25.5 9.34730061827585 8923 517
613607 -89.06899 45.90355 95.8053588984743 179.627701502167 59.8453060797771 17.4939083529094 25.5 9.34730061827585 8923 517
613608 -89.06899 45.90355 95.8053588984743 179.627701502167 59.8453060797771 17.4939083529094 25.5 9.34730061827585 8923 517
613609 -88.861 45.929 94.5385492913952 178.919824008904 59.6666666666667 17.4745320300415 25.4856175298829 9.23797756799339 8880 514
613610 -88.88867 45.86375 93.8853865229272 178.693760219226 59.6666666666667 17.4954016045322 25.4862047272713 9.22828196275428 8338 510
613611 -88.88867 45.86375 93.8853865229272 178.693760219226 59.6666666666667 17.4954016045322 25.4862047272713 9.22828196275428 8338 510
613612 -88.88867 45.86375 93.8853865229272 178.693760219226 59.6666666666667 17.4954016045322 25.4862047272713 9.22828196275428 8338 510
613652 -77.66086 45.58094 81.1228311732432 197.655296047703 60.9716649484595 17.3373944794209 25.2448735857176 9.43637229161512 8483 306
613654 -77.66086 45.58094 81.1228311732432 197.655296047703 60.9716649484595 17.3373944794209 25.2448735857176 9.43637229161512 8483 306
613657 -86.9761973 48.8665693 84.4273475313948 NA 67.5130592247457 13.3845091293813 19.446888662796 5.95693134478289 8584 321
613658 -86.9761973 48.8665693 84.4273475313948 NA 67.5130592247457 13.3845091293813 19.446888662796 5.95693134478289 8584 321
613660 -86.9761973 48.8665693 84.4273475313948 NA 67.5130592247457 13.3845091293813 19.446888662796 5.95693134478289 8584 321
613661 -86.9761973 48.8665693 84.4273475313948 NA 67.5130592247457 13.3845091293813 19.446888662796 5.95693134478289 8584 321
613662 -86.9761973 48.8665693 84.4273475313948 NA 67.5130592247457 13.3845091293813 19.446888662796 5.95693134478289 8584 321
613663 -86.9761973 48.8665693 84.4273475313948 NA 67.5130592247457 13.3845091293813 19.446888662796 5.95693134478289 8584 321
613669 -77.6868559 45.6677817 79.4348638818881 195.839554766621 60 17.7442285956164 25.7605427343708 9.71978417055559 8467 182
613671 -77.6868559 45.6677817 79.4348638818881 195.839554766621 60 17.7442285956164 25.7605427343708 9.71978417055559 8467 182
613673 -77.6868559 45.6677817 79.4348638818881 195.839554766621 60 17.7442285956164 25.7605427343708 9.71978417055559 8467 182
