 ,Label,lumMean,lumSD,area,maxPower,maxFreq,propPower,sumPower,meanPower,powerSD,lwMean,lwSD,mwMean,mwSD,swMean,swSD,uvMean,uvSD,dblMean,dblSD
23,606647_ventral_b1,0.394240136,0.058210156,35721,0.009076556,31.999999932,0.113797884,0.079760327,0.004691784,0.002035331,0.403065615,0.061748915,0.400534477,0.060043077,0.335711377,0.047168601,0.396948526,0.072387942,0.394240136,0.058210156
24,606647_ventral_b2,0.400819460,0.066510981,35908,0.012160756,45.254833888,0.127174773,0.095622391,0.005624847,0.003225447,0.408528844,0.069617170,0.405538199,0.068655363,0.344852678,0.053744510,0.438740641,0.081944443,0.400819460,0.066510981
25,606647_ventral_b3,0.356914337,0.037672642,36100,0.004616410,45.254833888,0.097638089,0.047280827,0.002781225,0.001008048,0.359049786,0.040079076,0.361815892,0.040715451,0.317297579,0.032651641,0.375821490,0.034335647,0.356914337,0.037672642
26,606647_ventral_t1,0.052041835,0.007478875,178467,0.007566500,127.999999595,0.144963414,0.052195926,0.003070349,0.002646283,0.046523506,0.008699931,0.053786098,0.008594415,0.066999754,0.009077345,0.063423371,0.008265272,0.052041835,0.007478875
27,606654_dorsal_d1,0.056013475,0.013269301,34595,0.001624148,2.000000000,0.108211061,0.015009079,0.000882887,0.000532012,0.047319814,0.012160404,0.058267098,0.014686169,0.072075660,0.016224183,0.055874064,0.011486027,0.056013475,0.013269301
28,606654_dorsal_d2,0.054611084,0.012827748,34040,0.001589255,22.627416956,0.095574835,0.016628388,0.000978140,0.000385656,0.046675339,0.012004683,0.056941887,0.014010841,0.069018324,0.015555907,0.055159432,0.011496836,0.054611084,0.012827748
29,606654_dorsal_d3,0.055515564,0.014914178,35343,0.001761122,45.254833888,0.101727011,0.017312236,0.001018367,0.000486437,0.046910363,0.013659881,0.057822847,0.016094771,0.071219124,0.017722447,0.055412346,0.013117495,0.055515564,0.014914178
30,606654_side_w1,0.445256127,0.120190199,37010,0.024095574,45.254833888,0.119772979,0.201177041,0.011833944,0.007436818,0.446242180,0.124138886,0.449073844,0.121943529,0.390786878,0.094993363,0.520493280,0.129107600,0.445256127,0.120190199
31,606654_side_o1,0.073284298,0.018210010,2834,0.010171922,7.999999992,0.099966405,0.101753399,0.005985494,0.003037387,0.070182184,0.020908493,0.074772322,0.018535367,0.083833042,0.014489535,0.086118352,0.010823072,0.073284298,0.018210010
32,606654_ventral_b1,0.422314919,0.038440252,34969,0.006017721,31.999999932,0.115743163,0.051992023,0.003058354,0.001749207,0.426848131,0.039063212,0.421779661,0.041113750,0.375610248,0.039039253,0.527164523,0.063246582,0.422314919,0.038440252
33,606654_ventral_b2,0.481558450,0.047210951,35910,0.007083820,45.254833888,0.116922578,0.060585558,0.003563856,0.002180247,0.494968134,0.052357466,0.484253171,0.050728099,0.408866377,0.039369441,0.521149649,0.039090553,0.481558450,0.047210951
34,606654_ventral_b3,0.433182256,0.038053551,35344,0.004446498,45.254833888,0.095677517,0.046473804,0.002733753,0.001129406,0.439892782,0.040360509,0.436063906,0.041778088,0.379640492,0.035294385,0.464665496,0.034577123,0.433182256,0.038053551
35,606654_ventral_t1,0.048628641,0.005699594,169325,0.005092889,181.019335363,0.136049052,0.037434214,0.002202013,0.001745208,0.042643519,0.006790386,0.050017413,0.007155268,0.065640021,0.009655828,0.057454256,0.007308096,0.048628641,0.005699594
36,606662_ventral_b1,0.454706096,0.039605691,33306,0.006617957,45.254833888,0.129793992,0.050988161,0.002999304,0.001887968,0.471992760,0.042216408,0.462489527,0.041835286,0.370967622,0.036702991,0.432652768,0.058894671,0.454706096,0.039605691
37,606662_ventral_b2,0.418322938,0.035813587,33854,0.004525766,22.627416956,0.095027745,0.047625729,0.002801513,0.001551240,0.424323769,0.040289331,0.422768910,0.038405150,0.362443152,0.030682400,0.474512757,0.032691697,0.418322938,0.035813587
38,606662_ventral_b3,0.374685189,0.041087455,34040,0.006453702,45.254833888,0.120712033,0.053463621,0.003144919,0.001956289,0.384558888,0.045054280,0.382238526,0.043639848,0.315752299,0.033218938,0.361321741,0.035522916,0.374685189,0.041087455
39,606662_ventral_t1,0.055234005,0.009660654,163809,0.001374899,31.999999932,0.090156852,0.015250080,0.000897064,0.000305203,0.050980272,0.012290387,0.056709216,0.010465052,0.068933602,0.009338212,0.063410053,0.008218421,0.055234005,0.009660654
